Régime particulier,Nombre places calculées,Adresse complète,Type mobilier,Numéro mobilier,geo_point_2d,Tarif
Vélos,5,19 RUE BOBILLOT,Sans,0,"48.82978832091165, 2.3541563818800233",Gratuit
Vélos,5,38 AV DE SUFFREN,Sans,0,"48.854762031743064, 2.2951790842140842",Gratuit
Vélos,4,13 RUE DU CHAMP DE MARS,Sans,0,"48.85640242617132, 2.305761792447862",Gratuit
Vélos,3,2 RUE MARIOTTE,Sans,0,"48.88382982739378, 2.321087393534936",Gratuit
Vélos,4,6 PL PAUL PAINLEVE,Nougarette,2,"48.850280708207656, 2.3438538858125515",Gratuit
Vélos,8,24 BD BESSIERES,Nougarette,4,"48.8976949702503, 2.3258381415646676",Gratuit
Vélos,10,1 AV CESAR CAIRE,Nougarette,5,"48.875993084128716, 2.3194290100962305",Gratuit
Vélos,10,2 RUE DOMBASLE,Nougarette,5,"48.83682529858035, 2.2959342930924005",Gratuit
Vélos,1,98 BD DE CLICHY,Epingle vélo,1,"48.88409427028839, 2.3316901788253532",Gratuit
Vélos,8,84 BD NEY,Nougarette,4,"48.89818771733296, 2.3514096108833273",Gratuit
Vélos,14,10 RUE STANISLAS,Nougarette,7,"48.84391733646678, 2.3283273698662073",Gratuit
Vélos,10,3 RUE THOUIN,Nougarette,5,"48.84503578353381, 2.349392369991017",Gratuit
Vélos,2,4 RUE DU DOCTEUR LABBE,Sans,0,"48.8698252596538, 2.4103901255936946",Gratuit
Vélos,5,2 RUE DAREAU,Sans,0,"48.831942053315956, 2.3391769781260576",Gratuit
Vélos,8,12 RUE BROWN-SEQUARD,Nougarette,4,"48.84097433133438, 2.3158426784101067",Gratuit
Vélos,8,118 BD BESSIERES,Nougarette,4,"48.895259369724386, 2.3155229269198827",Gratuit
Vélos,4,64 BD DE LA VILLETTE,Sans,0,"48.87490385056856, 2.373930105771825",Gratuit
Vélos,4,90 BD DE LA VILLETTE,Sans,0,"48.87625831598519, 2.3722758066452214",Gratuit
Vélos,5,100 RUE DE TOCQUEVILLE,Sans,0,"48.886897963649915, 2.3084008546764374",Gratuit
Vélos,42,96 BD HAUSSMANN,Nougarette,21,"48.87423916325653, 2.322999751389642",Gratuit
Vélos,5,201 RUE DE JAVEL,Sans,0,"48.83859180298325, 2.2945936704848475",Gratuit
Vélos,10,148 RUE DE L' UNIVERSITE,Nougarette,5,"48.86116875535213, 2.3092596245484853",Gratuit
Vélos,10,63 RUE DE TOCQUEVILLE,Nougarette,5,"48.88607478708277, 2.309368877538564",Gratuit
Vélos,5,32 RUE LA QUINTINIE,Sans,0,"48.83794374363099, 2.304036602205022",Gratuit
Vélos,10,95 RUE BROCA,Nougarette,5,"48.8356439786383, 2.3464997594786605",Gratuit
Vélos,5,41 AV TRUDAINE,Sans,0,"48.880947977705645, 2.3417392547710123",Gratuit
Box à vélos,1,3 RUE DE VAUGIRARD,,,"48.848872631554435, 2.340783029352294",Payant
Vélos,8,46 RUE DES PANOYAUX,Epingle vélo,8,"48.866923057013395, 2.3878636353571974",Gratuit
Vélos,9,8 RUE DANTON,Sans,0,"48.85246722021664, 2.3417706045566766",Gratuit
Vélos,4,3 PL DES FETES,Nougarette,2,"48.877316286357186, 2.3929365415677957",Gratuit
Vélos,5,72 RUE CLAUDE DECAEN,Sans,0,"48.837625836773995, 2.3974253208803638",Gratuit
Vélos,6,6 RUE DE COURTY,Nougarette,3,"48.86097754499623, 2.3201758115179834",Gratuit
Vélos,10,11 RUE MORNAY,Nougarette,5,"48.84950717304938, 2.365468444440418",Gratuit
Vélos,10,12 RUE SARRETTE,Nougarette,5,"48.827135803547534, 2.3311830172829766",Gratuit
Vélos,16,89 BD VOLTAIRE,Nougarette,8,"48.85962186293358, 2.377150570123008",Gratuit
Vélos,10,1 RUE MORNAY,Nougarette,5,"48.84944741075007, 2.365763050236781",Gratuit
Vélos,20,148 RUE DE LOURMEL,Nougarette,10,"48.84022311238097, 2.283811849828501",Gratuit
Vélos,8,37 RUE FROIDEVAUX,Nougarette,4,"48.835905465730164, 2.3281288053776494",Gratuit
Vélos,8,25 RUE FROIDEVAUX,Nougarette,4,"48.83568205123864, 2.328752068773651",Gratuit
Vélos,16,21 RUE DE LA MONTAGNE SAINTE-GENEVIEVE,Nougarette,8,"48.847941728584466, 2.348562907895602",Gratuit
Vélos,6,52 RUE DE LA MONTAGNE SAINTE-GENEVIEVE,Sans,0,"48.847457354025686, 2.3484420606955467",Gratuit
Vélos,10,8 RUE DES ECOLES,Nougarette,5,"48.848151752394, 2.350053371859121",Gratuit
Vélos,6,38 RUE NICOLO,Nougarette,3,"48.859983414501286, 2.278555888234441",Gratuit
Vélos,16,62 RUE DE PICPUS,Nougarette,8,"48.84305784640222, 2.397127625032909",Gratuit
Vélos,8,21 RUE LEON JOUHAUX,Nougarette,4,"48.869740764137134, 2.366033250051259",Gratuit
Vélos,20,9 RUE DU QUATRE SEPTEMBRE,Nougarette,10,"48.86931946191016, 2.3380115573394846",Gratuit
Vélos,12,67 RUE DE LA GLACIERE,Nougarette,6,"48.8305923740403, 2.344131502812956",Gratuit
Vélos,12,39 RUE CHARLOT,Nougarette,6,"48.862982665421484, 2.362653268921638",Gratuit
Vélos,16,23 RUE DE BRETAGNE,Nougarette,8,"48.862529555407384, 2.363173840804785",Gratuit
Vélos,8,35 AV DES TERNES,Nougarette,4,"48.87860701812624, 2.2939113827790467",Gratuit
Vélos,8,169 RUE DE L' UNIVERSITE,Nougarette,4,"48.861116990217596, 2.303356445222053",Gratuit
Vélos,38,16 PL DE LA PORTE MAILLOT,Nougarette,19,"48.878576823883826, 2.2809567847862744",Gratuit
Vélos,14,13 BD DE L' AMIRAL BRUIX,Nougarette,7,"48.87638915405413, 2.2828032718229365",Gratuit
Vélos,28,7 RUE DE MOUSSY,Nougarette,14,"48.857484289400205, 2.3554803855997957",Gratuit
Vélos,17,63 RUE DU CHATEAU D'EAU,Epingle vélo,17,"48.872622798783, 2.3549485036289837",Gratuit
Vélos,5,14 RUE DES PETITES ECURIES,Epingle vélo,5,"48.87332941341198, 2.352890132319225",Gratuit
Vélo-cargo,3,24 RUE DES PETITES ECURIES,Arceau vélo cargo,3,"48.87369145303334, 2.3517121493044133",Gratuit
Vélos,5,1 RUE SAINT-DENIS,Sans,0,"48.85822862766157, 2.3472477746221023",Gratuit
Vélos,6,5 RUE PERREE,Nougarette,3,"48.86408535853076, 2.362291379146398",Gratuit
Vélos,4,32 RUE DE PICARDIE,Nougarette,2,"48.86446353404394, 2.363504394419019",Gratuit
Vélos,2,61 RUE DE LOURMEL,Nougarette,1,"48.84631741081276, 2.2886123575188524",Gratuit
Vélos,8,48 RUE MSTISLAV ROSTROPOVITCH,Nougarette,4,"48.890565857682326, 2.3115874698676797",Gratuit
Vélos,8,21 BD SAINT-MARTIN,Nougarette,4,"48.86826094286412, 2.3597851817738413",Gratuit
Vélos,10,52 RUE OLIVIER METRA,Nougarette,5,"48.87439759563233, 2.393001696151314",Gratuit
Vélos,10,27 BD POISSONNIERE,Nougarette,5,"48.871295408716705, 2.3437354731623827",Gratuit
Vélos,8,1 RUE DE CHAUMONT,Nougarette,4,"48.88152689585914, 2.372247088713025",Gratuit
Vélos,4,15 BD POISSONNIERE,Nougarette,2,"48.871047900476135, 2.3452086606918767",Gratuit
Vélos,4,99 RUE DE CLIGNANCOURT,Nougarette,2,"48.89107249584911, 2.3485502364261683",Gratuit
Vélos,4,117 RUE DE CLIGNANCOURT,Nougarette,2,"48.89306367234746, 2.3489871063924794",Gratuit
Vélos,10,2 RUE DE SAINTONGE,Nougarette,5,"48.86087357946162, 2.3614459516302797",Gratuit
Vélos,8,63 RUE SERVAN,Nougarette,4,"48.86320182078997, 2.3815565331061292",Gratuit
Vélos,16,40 RUE DUSSOUBS,Nougarette,8,"48.867094525363015, 2.3495961846297164",Gratuit
Vélos,52,2 RUE DU PARC DE MONTSOURIS,Nougarette,26,"48.82233138632832, 2.3347047380673724",Gratuit
Vélos,18,12 BD LANNES,Nougarette,9,"48.869434474770934, 2.2737521806305363",Gratuit
Vélos,12,2 RUE ERNEST CRESSON,Sans,0,"48.83230941758187, 2.3304569917211433",Gratuit
Vélos,12,404 RUE SAINT-HONORE,Nougarette,6,"48.867923178646905, 2.324753272971895",Gratuit
Vélos,8,31 RUE JEAN DOLENT,Nougarette,4,"48.833921473894385, 2.337318110023161",Gratuit
Vélo-cargo,3,25 RUE BECCARIA,Arceau vélo cargo,3,"48.84845371267345, 2.378610385356482",Gratuit
Vélos,20,3 RUE CHERUBINI,Nougarette,10,"48.867776513603125, 2.33655562204097",Gratuit
Vélos,8,49 RUE DE BRETAGNE,Nougarette,4,"48.863619047637776, 2.3613089178831195",Gratuit
Vélos,6,23 RUE DU MONT THABOR,Nougarette,3,"48.866629694795215, 2.3256628522003417",Gratuit
Vélos,10,60 RUE DES TOURNELLES,Nougarette,5,"48.8568991524318, 2.3673098631097393",Gratuit
Vélos,7,1 RUE JULES CHAPLAIN,Epingle vélo,7,"48.843210635923306, 2.3312023766695003",Gratuit
Vélos,20,33 RUE DE L' ARBRE SEC,Nougarette,10,"48.8605877329551, 2.3423607767973227",Gratuit
Vélos,8,24 RUE DU QUATRE SEPTEMBRE,Nougarette,4,"48.86989312261725, 2.3349707805996203",Gratuit
Vélos,14,1 RUE DU GRENIER SAINT-LAZARE,Nougarette,7,"48.862644326619346, 2.3540388710222286",Gratuit
Vélos,12,34 RUE DE LA POINTE D'IVRY,Nougarette,6,"48.822095875059276, 2.3633330036159053",Gratuit
Vélos,10,29 RUE LECOURBE,Nougarette,5,"48.84425420455171, 2.3083423611853435",Gratuit
Vélos,14,27 RUE MILTON,Nougarette,7,"48.87883242683379, 2.341369785914968",Gratuit
Vélos,8,203 RUE SAINT-MAUR,Epingle vélo,8,"48.8721724443466, 2.3715710652127364",Gratuit
Vélos,12,4 RUE AUGUSTE MIE,Nougarette,6,"48.836964108890776, 2.3234392713883154",Gratuit
Vélos,10,1 RUE WALDECK-ROUSSEAU,Nougarette,5,"48.879420015836224, 2.2863892238649677",Gratuit
Vélos,10,3 RUE WALDECK-ROUSSEAU,Nougarette,5,"48.87962190669944, 2.286339898593808",Gratuit
Vélos,5,1 RUE MONTESQUIEU,Sans,0,"48.862998228101226, 2.339308750161875",Gratuit
Vélos,14, RUE DE LA CHINE,Nougarette,7,"48.86491996076531, 2.4011802250702248",Gratuit
Vélos,4,19 RUE DE CASTELLANE,Sans,0,"48.87254843626455, 2.3240986084031126",Gratuit
Vélos,8,19 RUE CHARLEMAGNE,Nougarette,4,"48.854300872386794, 2.3596875155291435",Gratuit
Vélos,5,2 RUE HALLE,Sans,0,"48.830757757360374, 2.3343435666263823",Gratuit
Vélos,4,25 RUE DU DOCTEUR ROUX,Sans,0,"48.840309505122526, 2.310689037346246",Gratuit
Vélos,4,158 RUE SAINT-HONORE,Sans,0,"48.86204375447095, 2.339820940390718",Gratuit
Vélos,8,38 RUE LETORT,Nougarette,4,"48.895912527620354, 2.343466780777655",Gratuit
Vélos,8,29 RUE HERMEL,Nougarette,4,"48.89158576104269, 2.3445727909557244",Gratuit
Vélos,5,89 RUE DE L' OURCQ,Sans,0,"48.89339451401442, 2.376866146789201",Gratuit
Vélo-cargo,1,5 RUE DU ROI D'ALGER,Arceau vélo cargo,1,"48.89537423380794, 2.346905404727109",Gratuit
Vélos,16,18 RUE DE L' HOTEL DE VILLE,Nougarette,8,"48.85390436039843, 2.357131169665501",Gratuit
Vélos,4,1 RUE DU GENERAL DE MAUD'HUY,Sans,0,"48.824809438775596, 2.3167438627609585",Gratuit
Vélos,4,23 RUE CLER,Sans,0,"48.85778031256363, 2.3059358893447914",Gratuit
Vélos,12,20 RUE DU DEPARTEMENT,Epingle vélo,12,"48.886275030535586, 2.3630404361110005",Gratuit
Vélos,4,24 RUE GUILLAUME TELL,Sans,0,"48.88446454757649, 2.2945542446019984",Gratuit
Vélos,6,8 RUE DE TURIN,Nougarette,3,"48.87982411896093, 2.3253097083824863",Gratuit
Vélos,4,16 RUE DE TURIN,Nougarette,2,"48.88036018283425, 2.3249973547315625",Gratuit
Vélos,7,35 AV DE LA PORTE BRANCION,Sans,0,"48.82597432823399, 2.300377554861972",Gratuit
Vélos,10,48 BD JOURDAN,Nougarette,5,"48.82195357948866, 2.331962046783762",Gratuit
Vélo-cargo,2,2 RUE EMILE FAGUET,Arceau vélo cargo,2,"48.821963841140665, 2.3303023314734994",Gratuit
Vélos,4,6 RUE DU BOURG L'ABBE,Sans,0,"48.86396017475597, 2.352151368545988",Gratuit
Vélos,4,18 RUE HENRI BARBUSSE,Sans,0,"48.842743351220285, 2.3392627888862556",Gratuit
Vélos,8,2 BD JOURDAN,Nougarette,4,"48.81961576380546, 2.3439058446446284",Gratuit
Vélos,10,10 AV PRUDHON,Nougarette,5,"48.859626499117, 2.2684690508175764",Gratuit
Vélos,4,2 PL D' ESTIENNE D'ORVES,Sans,0,"48.876573387449696, 2.332414169320863",Gratuit
Vélos,2, ALL ISADORA DUNCAN,Epingle vélo,2,"48.842823842000044, 2.2838415273742987",Gratuit
Vélos,4,81 RUE ALBERT,Sans,0,"48.82704446905707, 2.3707316307354924",Gratuit
Vélos,4,60 RUE SAINT-PLACIDE,Sans,0,"48.8472317675544, 2.3264630809336277",Gratuit
Vélos,4,13 RUE ANTOINE VOLLON,Sans,0,"48.85082658922937, 2.377035616093426",Gratuit
Vélos,4,31 RUE SURCOUF,Sans,0,"48.85998140610176, 2.3096601943647252",Gratuit
Vélos,10,16 RUE DE SEINE,Nougarette,5,"48.85619753196084, 2.3365959630515722",Gratuit
Vélos,4,14 RUE ARSENE HOUSSAYE,Sans,0,"48.87492439876871, 2.3001930359550835",Gratuit
Vélos,4,81 RUE EMILE BOLLAERT,Sans,0,"48.89976475698601, 2.372217475865508",Gratuit
Vélos,7,6 RUE DUHESME,Sans,0,"48.890486348807684, 2.3374808406653043",Gratuit
Vélos,4,6 RUE CHARLES ET ROBERT,Sans,0,"48.85283822331812, 2.4117480317783215",Gratuit
Vélos,4,56 AV KLEBER,Sans,0,"48.86868468699774, 2.291184860588314",Gratuit
Vélos,4,15 RUE LEO DELIBES,Sans,0,"48.867048826685625, 2.287752384529136",Gratuit
Vélos,4,1 SQ LAMARCK,Sans,0,"48.89053851361629, 2.3355843807051513",Gratuit
Vélos,14,3 AV RUYSDAEL,Nougarette,7,"48.878037220498925, 2.3099092013765525",Gratuit
Vélos,4,4 RUE POUCHET,Sans,0,"48.891794740103194, 2.318728607491649",Gratuit
Vélos,4,9 RUE DE LA BANQUE,Sans,0,"48.866875577207104, 2.340330532427156",Gratuit
Vélos,5,1 RUE REDON,Sans,0,"48.89043697047326, 2.302107393137615",Gratuit
Vélos,5,9 RUE BENJAMIN CONSTANT,Sans,0,"48.895790711549026, 2.3816747548177073",Gratuit
Vélos,5,4 RUE SAINT-MAUR,Sans,0,"48.85885448924775, 2.383390757044197",Gratuit
Vélos,10,25 BD PEREIRE,Nougarette,5,"48.88781956083692, 2.3107326484328334",Gratuit
Vélos,6,161 RUE DE LA ROQUETTE,Sans,0,"48.85983356331645, 2.388588469481078",Gratuit
Vélos,4,50 AV LEDRU-ROLLIN,Sans,0,"48.848106853690794, 2.3716912918694524",Gratuit
Vélos,4,131 RUE DE CHARENTON,Sans,0,"48.845446398131344, 2.3808135367055465",Gratuit
Vélos,5,30 RUE HENRI POINCARE,Sans,0,"48.8711290391375, 2.400923137015774",Gratuit
Vélos,10,3 RUE DE L' ARIOSTE,Nougarette,5,"48.841482282266206, 2.2558595290625165",Gratuit
Vélos,4,2 RUE JEANNE JUGAN,Sans,0,"48.84413518901024, 2.414428421272887",Gratuit
Vélos,4,147 BD SAINT-GERMAIN,Sans,0,"48.85378062321367, 2.333682578885736",Gratuit
Vélos,4,8 RUE PIERRE SARRAZIN,Sans,0,"48.851056564410605, 2.341593872691387",Gratuit
Vélos,4,8 AV DE L' OBSERVATOIRE,Sans,0,"48.842448593514256, 2.3363328187740775",Gratuit
Vélos,4,2 RUE DES CHARTREUX,Sans,0,"48.84198119581673, 2.3362098915575733",Gratuit
Vélos,4,25 AV DE L' OBSERVATOIRE,Sans,0,"48.841913551911574, 2.337456572852682",Gratuit
Vélos,5,1 RUE CONDILLAC,Sans,0,"48.863755537638944, 2.3834060095789114",Gratuit
Vélos,4,58 BD DE PICPUS,Sans,0,"48.84424771010044, 2.402214157585792",Gratuit
Vélos,6,68 RUE BELGRAND,Nougarette,3,"48.864527585638, 2.4066743450264374",Gratuit
Vélos,4,38 BD AUGUSTE BLANQUI,Sans,0,"48.830072746814295, 2.350959314050141",Gratuit
Vélos,4,66 RUE LEBLANC,Sans,0,"48.83768362809573, 2.275519472640541",Gratuit
Vélos,4,2 RUE D' ULM,Sans,0,"48.84550185022105, 2.3457569784039674",Gratuit
Vélos,4,42 QU HENRI IV,Sans,0,"48.84988875351915, 2.3615060419043234",Gratuit
Vélos,4,57 RUE DE LA PROCESSION,Sans,0,"48.83646188784988, 2.30996199402476",Gratuit
Vélos,4,3 RUE JEAN MERMOZ,Sans,0,"48.87027909780749, 2.3111395835096022",Gratuit
Vélos,4,17 RUE CHOMEL,Sans,0,"48.851868539371615, 2.32493494246159",Gratuit
Vélos,14,33 QU DE BOURBON,Nougarette,7,"48.85335598597559, 2.3541651862061013",Gratuit
Vélos,8,63 RUE DU MOULINET,Nougarette,4,"48.82675576511987, 2.3519225087272204",Gratuit
Vélos,4,20 BD MARGUERITE DE ROCHECHOUART,Epingle vélo,4,"48.88365110556296, 2.348307670072174",Gratuit
Vélos,10,30 RUE DE TURENNE,Nougarette,5,"48.85696263225793, 2.364482222275582",Gratuit
Vélos,4,2 RUE PAJOL,Epingle vélo,4,"48.88499646505815, 2.360462234182273",Gratuit
Vélos,8,4 RUE LEMON,Nougarette,4,"48.87160150896193, 2.3783259799741585",Gratuit
Vélos,4,9 RUE MATHIS,Epingle vélo,4,"48.89075008844588, 2.375378736510953",Gratuit
Vélos,8,5 AV NIEL,Nougarette,4,"48.87913955244984, 2.294579466490864",Gratuit
Vélos,2, RUE DU SERGENT MAGINOT,Epingle vélo,2,"48.839996255613045, 2.2556182535900904",Gratuit
Vélos,8,27 BD NEY,Nougarette,4,"48.89830204904242, 2.3614982983314463",Gratuit
Vélos,20,10 RUE LE VAU,Nougarette,10,"48.87053505965205, 2.4107910755117494",Gratuit
Vélos,8,128 BD SERURIER,Nougarette,4,"48.88677781354426, 2.3943532733554185",Gratuit
Vélos,2,77 RUE DE L' ABBE GROULT,Nougarette,1,"48.83898201855448, 2.297428512628824",Gratuit
Vélos,5,4 RUE ALBERT DE LAPPARENT,Epingle vélo,5,"48.84871083130482, 2.308912849179073",Gratuit
Vélos,12,31 RUE SERVAN,Nougarette,6,"48.8609556717654, 2.382920343496426",Gratuit
Vélos,5,46 BD ARAGO,Epingle vélo,5,"48.83505311234399, 2.345361340091099",Gratuit
Vélos,6,21 BD MONTMARTRE,Nougarette,3,"48.87181241178916, 2.340543601863605",Gratuit
Vélos,4,4 BD LANNES,Nougarette,2,"48.870603387291425, 2.2745063211219074",Gratuit
Vélos,12,87 BD FLANDRIN,Nougarette,6,"48.87071040716816, 2.2757130841925677",Gratuit
Vélos,14,6 RUE FRANCOIS MIRON,Nougarette,7,"48.855913166229996, 2.3549055798682854",Gratuit
Vélos,4,8 RUE EDMOND ROGER,Nougarette,2,"48.84560474519832, 2.2902880516359563",Gratuit
Vélos,22,38 RUE LA FAYETTE,Nougarette,11,"48.87458349523205, 2.3389390849078797",Gratuit
Vélos,20,25 RUE DE BELFORT,Nougarette,10,"48.85703838328985, 2.384953215595561",Gratuit
Vélos,12,118 RUE LA FAYETTE,Nougarette,6,"48.877975657493906, 2.3519131229519132",Gratuit
Vélos,10,11 AV DE LA REPUBLIQUE,Nougarette,5,"48.86651086437217, 2.3681316080618653",Gratuit
Vélos,10,63 RUE DE L' ERMITAGE,Nougarette,5,"48.87268297760648, 2.3940954076918777",Gratuit
Vélos,10,8 AV LEDRU-ROLLIN,Nougarette,5,"48.84612064660395, 2.3681966894050075",Gratuit
Vélos,8,12 RUE DU BOURG L'ABBE,Nougarette,4,"48.86404695362023, 2.3516793163672767",Gratuit
Vélos,16,244 RUE SAINT-MARTIN,Nougarette,8,"48.86466825032063, 2.3532813183967",Gratuit
Vélos,14,2 RUE SPINOZA,Nougarette,7,"48.86331785408055, 2.3856962819322503",Gratuit
Vélos,8,53 AV DE BRETEUIL,Nougarette,4,"48.848659443725914, 2.312217709199923",Gratuit
Vélos,9,2 RUE VICTOR SCHOELCHER,Sans,0,"48.83676507243318, 2.3313221858285136",Gratuit
Vélos,12,24 AV DU GENERAL LECLERC,Nougarette,6,"48.83207862205509, 2.3303901964309284",Gratuit
Vélos,22,3 AV DU GENERAL LECLERC,Nougarette,11,"48.8333955259668, 2.33180722791535",Gratuit
Vélos,2,164 RUE SAINT-CHARLES,Elysée,1,"48.841773605861874, 2.2812048047352436",Gratuit
Vélos,16,2 RUE DUPHOT,Nougarette,8,"48.867653328048256, 2.32585601777524",Gratuit
Vélos,4,69 RUE DUNOIS,Nougarette,2,"48.83304461639858, 2.3662812125228894",Gratuit
Vélos,8,1 RUE DU CHEVALIER DE SAINT-GEORGE,Nougarette,4,"48.86805811722707, 2.324628549106697",Gratuit
Vélo-cargo,2,7 RUE PAUL BERT,Arceau vélo cargo,2,"48.851557093451476, 2.3845486738544626",Gratuit
Vélos,6,1 RUE TITON,Nougarette,3,"48.8505453223668, 2.386502688923916",Gratuit
Vélos,34,17 RUE DES ARCHIVES,Nougarette,17,"48.85837668442109, 2.355088254430787",Gratuit
Vélos,10,19 RUE PACHE,Nougarette,5,"48.859296308185435, 2.3827311264703783",Gratuit
Vélos,7,1 RUE DE LA LANCETTE,Sans,0,"48.83741911760344, 2.3916871137337057",Gratuit
Vélos,12,12 RUE TRONCHET,Nougarette,6,"48.87163733181952, 2.325772150133544",Gratuit
Vélos,14,35 PL DE LA MADELEINE,Nougarette,7,"48.87092393498421, 2.3248467849048327",Gratuit
Vélos,10,2 RUE CHARLES-FRANCOIS DUPUIS,Nougarette,5,"48.865073956870894, 2.3626274542023995",Gratuit
Vélos,8,18 RUE DES DEUX GARES,Nougarette,4,"48.87848173400548, 2.356992840111287",Gratuit
Vélos,5,40 RUE DU RETRAIT,Sans,0,"48.86944828556619, 2.393288513019882",Gratuit
Vélos,8,30 AV CHARLES FLOQUET,Nougarette,4,"48.85417139505107, 2.2974128119330075",Gratuit
Vélos,10,63 AV DE SUFFREN,Sans,0,"48.85215623349552, 2.2994415341015624",Gratuit
Vélos,18,3 AV BOUTROUX,Nougarette,9,"48.822648854954366, 2.3772558188369244",Gratuit
Vélo-cargo,2,45 RUE MARX DORMOY,Sans,0,"48.88775257631835, 2.359726500482864",Gratuit
Vélos,2,14 AV DE VERDUN,Nougarette,1,"48.87629325440614, 2.3619807124100807",Gratuit
Vélos,5,53 RUE MARX DORMOY,Epingle vélo,5,"48.88836659992444, 2.3597609179523316",Gratuit
Vélos,5,13 RUE JOSEPH DE MAISTRE,Sans,0,"48.88621363485728, 2.3336205828186385",Gratuit
Vélo-cargo,4,71 RUE MARX DORMOY,Sans,0,"48.889998928801624, 2.3598662553255334",Gratuit
Vélos,8,1 PL DU PUITS DE L'ERMITE,Nougarette,4,"48.842264594140104, 2.3543467664478435",Gratuit
Vélos,4,5 RUE DES ARCHIVES,Epingle vélo,4,"48.85730311073946, 2.3540559725716896",Gratuit
Vélos,6,51 RUE SAINT-CHARLES,Nougarette,3,"48.849108526225905, 2.2877743414932192",Gratuit
Vélos,3,20 RUE PETION,Epingle vélo,3,"48.85923646880443, 2.381160619195343",Gratuit
Vélos,13,40 RUE TROUSSEAU,Epingle vélo,13,"48.85211631104688, 2.3790301051346066",Gratuit
Vélos,14,35 RUE DE CROULEBARBE,Nougarette,7,"48.83278265659841, 2.351187448746029",Gratuit
Vélos,24,36 RUE CROIX DES PETITS CHAMPS,Nougarette,12,"48.86433615401967, 2.34026879988968",Gratuit
Vélos,8,32 QU HENRI IV,Nougarette,4,"48.84901413049993, 2.362418391762273",Gratuit
Vélos,10,32 QU HENRI IV,Nougarette,5,"48.84894754837781, 2.3623643755997272",Gratuit
Vélos,10,37 RUE BERGERE,Nougarette,5,"48.87264338201446, 2.343310204252104",Gratuit
Vélos,8,5 RUE DE SCHOMBERG,Nougarette,4,"48.849452166662864, 2.363383590723541",Gratuit
Vélos,6,2 RUE DU HELDER,Nougarette,3,"48.871375534130046, 2.3348409090495887",Gratuit
Vélos,16,10 RUE MAX JACOB,Nougarette,8,"48.82016597752723, 2.3543442962179",Gratuit
Vélos,12,0 PL JEAN DELAY,Nougarette,6,"48.82322266819661, 2.354434694435892",Gratuit
Vélos,10,80 AV DE SUFFREN,Sans,0,"48.85159956016647, 2.300113486616048",Gratuit
Vélos,8,15 RUE DU DOCTEUR TUFFIER,Nougarette,4,"48.822183609814, 2.352908831769691",Gratuit
Vélos,6,29 RUE BRILLAT-SAVARIN,Nougarette,3,"48.822131350464616, 2.3478691770461837",Gratuit
Vélos,18,35 RUE RAMBUTEAU,Nougarette,9,"48.86111068798126, 2.3537263694033093",Gratuit
Vélos,12,80 RUE DE TURENNE,Nougarette,6,"48.860904277062524, 2.364638763682619",Gratuit
Vélos,6,34 RUE DE WATTIGNIES,Nougarette,3,"48.835966920061196, 2.39556880239071",Gratuit
Vélos,2,9 RUE D' ALSACE,Nougarette,1,"48.87690264207278, 2.3577318459836523",Gratuit
Vélo-cargo,3,31 RUE DU FAUBOURG SAINT-JACQUES,Arceau vélo cargo,3,"48.836692194924, 2.3383058916016277",Gratuit
Vélos,10,67 RUE NATIONALE,Nougarette,5,"48.82616229111722, 2.366913496440889",Gratuit
Vélos,15,26 AV DES TERROIRS DE FRANCE,Sans,0,"48.831616696300934, 2.387926588920515",Gratuit
Vélos,8,2 RUE DES TAILLANDIERS,Sans,0,"48.85339168302254, 2.375722891823618",Gratuit
Vélos,8,8 RUE DE NICE,Nougarette,4,"48.85497529291432, 2.3905157515785818",Gratuit
Vélos,8,2 RUE CLAUDE BERNARD,Nougarette,4,"48.8387213992588, 2.3500223816895356",Gratuit
Vélos,4,88 RUE CLAUDE BERNARD,Nougarette,2,"48.84114224628416, 2.3439583048868777",Gratuit
Vélos,14,259 RUE DES PYRENEES,Nougarette,7,"48.86680505465962, 2.396895627699584",Gratuit
Vélos,8, VOIE EK/20,Epingle vélo,8,"48.84713979264717, 2.4137876039714095",Gratuit
Vélos,24,20 RUE DE L' ESTRAPADE,Nougarette,12,"48.845066314253245, 2.3453918704304058",Gratuit
